"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 05, 2009","845.85","831.75","850.55","819.91","0","1.64"
"Feb 04, 2009","832.23","837.77","851.85","829.18","0","-0.75"
"Feb 03, 2009","838.51","825.69","842.60","821.98","0","1.58"
"Feb 02, 2009","825.44","823.09","830.78","812.87","0","-0.05"
"Jan 30, 2009","825.88","845.69","851.66","821.67","0","-2.28"
"Jan 29, 2009","845.14","868.89","868.89","844.15","0","-3.31"
"Jan 28, 2009","874.09","845.73","877.86","845.73","0","3.36"
"Jan 27, 2009","845.71","837.30","850.45","835.40","0","1.09"
"Jan 26, 2009","836.57","832.50","852.53","827.69","0","0.56"
"Jan 23, 2009","831.95","822.16","838.61","806.07","0","0.54"
"Jan 22, 2009","827.50","839.74","839.74","811.29","0","-1.52"
